BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
144,"Brunei Darussalam",1965,"F",15,999,72.84,15.07,5.73,11.16,4.17,0.90,0.45,1.94,1.35,0.56,0.03,25,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1970,"F",15,999,56.93,18.28,8.07,23.49,8.59,1.27,0.59,3.45,2.28,1.14,0.04,36,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1975,"F",15,999,47.70,20.86,10.19,27.51,10.46,3.92,1.83,4.45,2.82,1.52,0.11,47,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1980,"F",15,999,37.05,20.88,12.00,36.46,14.85,5.61,2.56,5.75,3.51,2.08,0.16,53,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1985,"F",15,999,32.80,17.73,11.23,43.86,18.92,5.61,2.84,6.47,3.84,2.47,0.17,66,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1990,"F",15,999,28.52,15.39,10.62,50.32,23.14,5.76,3.01,7.16,4.15,2.84,0.18,79,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1995,"F",15,999,24.69,14.41,11.07,54.48,25.88,6.42,3.40,7.73,4.42,3.12,0.20,92,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2000,"F",15,999,23.08,13.51,11.08,55.71,26.84,7.70,4.14,8.06,4.54,3.28,0.24,109,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2005,"F",15,999,22.81,11.74,10.06,55.32,27.61,10.13,5.51,8.37,4.58,3.47,0.31,126,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2010,"F",15,999,22.02,9.59,8.50,56.20,28.77,12.19,6.67,8.71,4.65,3.69,0.38,145,"BRN","East Asia and the Pacific"
310,"Cambodia",1950,"F",15,999,87.17,8.40,2.92,4.31,1.09,0.03,0.02,0.81,0.60,0.21,0.00,1264,"KHM","East Asia and the Pacific"
310,"Cambodia",1955,"F",15,999,86.13,9.56,3.44,4.19,1.07,0.04,0.02,0.85,0.64,0.20,0.00,1405,"KHM","East Asia and the Pacific"
310,"Cambodia",1960,"F",15,999,84.52,11.34,4.31,4.02,1.06,0.04,0.02,0.91,0.71,0.20,0.00,1572,"KHM","East Asia and the Pacific"
310,"Cambodia",1965,"F",15,999,81.57,14.22,5.83,4.08,1.14,0.05,0.02,1.05,0.85,0.20,0.00,1765,"KHM","East Asia and the Pacific"
310,"Cambodia",1970,"F",15,999,76.58,18.84,8.29,4.44,1.35,0.07,0.03,1.31,1.08,0.22,0.00,1980,"KHM","East Asia and the Pacific"
310,"Cambodia",1975,"F",15,999,70.07,24.75,11.72,5.02,1.67,0.09,0.04,1.66,1.40,0.26,0.00,2061,"KHM","East Asia and the Pacific"
310,"Cambodia",1980,"F",15,999,62.75,31.47,16.05,5.61,2.07,0.10,0.05,2.06,1.77,0.29,0.00,2209,"KHM","East Asia and the Pacific"
310,"Cambodia",1985,"F",15,999,58.44,35.65,17.81,5.74,2.46,0.11,0.06,2.27,1.95,0.31,0.00,2533,"KHM","East Asia and the Pacific"
310,"Cambodia",1990,"F",15,999,53.91,39.90,21.00,5.98,2.71,0.14,0.07,2.53,2.19,0.33,0.00,2959,"KHM","East Asia and the Pacific"
310,"Cambodia",1995,"F",15,999,49.41,44.15,23.98,6.22,2.96,0.16,0.09,2.78,2.43,0.35,0.01,3308,"KHM","East Asia and the Pacific"
310,"Cambodia",2000,"F",15,999,43.81,49.30,28.47,6.71,3.08,0.17,0.09,3.12,2.75,0.37,0.01,4049,"KHM","East Asia and the Pacific"
310,"Cambodia",2005,"F",15,999,38.94,51.77,31.66,8.91,4.32,0.38,0.19,3.58,3.06,0.51,0.01,4706,"KHM","East Asia and the Pacific"
310,"Cambodia",2010,"F",15,999,33.39,53.22,33.64,11.25,5.67,2.14,1.10,4.22,3.41,0.75,0.06,5335,"KHM","East Asia and the Pacific"
83,"China",1950,"F",15,999,79.47,15.36,2.73,5.04,0.95,0.13,0.06,0.98,0.85,0.13,0.00,179224,"CHN","East Asia and the Pacific"
83,"China",1955,"F",15,999,73.74,20.50,3.54,5.56,1.10,0.20,0.09,1.21,1.07,0.14,0.01,185816,"CHN","East Asia and the Pacific"
83,"China",1960,"F",15,999,66.77,25.32,8.08,7.59,1.49,0.31,0.15,1.68,1.48,0.19,0.01,195095,"CHN","East Asia and the Pacific"
83,"China",1965,"F",15,999,57.30,32.17,7.14,10.13,2.94,0.41,0.20,2.10,1.81,0.28,0.01,211574,"CHN","East Asia and the Pacific"
83,"China",1970,"F",15,999,46.60,38.82,11.62,14.14,3.92,0.44,0.20,2.78,2.39,0.38,0.01,243360,"CHN","East Asia and the Pacific"
83,"China",1975,"F",15,999,39.06,42.61,14.33,17.83,4.90,0.47,0.22,3.29,2.81,0.47,0.01,272770,"CHN","East Asia and the Pacific"
83,"China",1980,"F",15,999,31.10,43.13,16.72,25.27,7.93,0.48,0.23,4.04,3.34,0.68,0.01,312588,"CHN","East Asia and the Pacific"
83,"China",1985,"F",15,999,24.94,42.65,18.73,31.45,13.10,0.96,0.48,4.74,3.79,0.93,0.03,362165,"CHN","East Asia and the Pacific"
83,"China",1990,"F",15,999,20.77,41.38,19.87,36.32,20.11,1.52,0.80,5.34,4.11,1.19,0.05,406309,"CHN","East Asia and the Pacific"
83,"China",1995,"F",15,999,18.06,37.76,19.32,41.73,26.36,2.44,1.34,5.88,4.28,1.52,0.08,437770,"CHN","East Asia and the Pacific"
83,"China",2000,"F",15,999,16.19,32.72,17.89,47.49,32.24,3.60,2.01,6.42,4.43,1.88,0.11,469291,"CHN","East Asia and the Pacific"
83,"China",2005,"F",15,999,12.92,30.15,17.70,51.92,37.57,5.02,2.80,6.99,4.61,2.22,0.16,506729,"CHN","East Asia and the Pacific"
83,"China",2010,"F",15,999,10.29,27.24,16.83,55.48,42.34,6.99,3.96,7.56,4.76,2.58,0.22,535035,"CHN","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1950,"F",15,999,59.52,25.73,7.66,13.00,6.65,1.75,0.74,2.84,1.89,0.91,0.05,679,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1955,"F",15,999,54.69,30.17,9.81,12.92,6.70,2.24,0.98,3.11,2.11,0.94,0.06,793,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1960,"F",15,999,50.74,33.47,11.32,13.24,6.91,2.57,1.17,3.35,2.29,0.98,0.07,892,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1965,"F",15,999,41.47,37.17,14.96,18.48,9.55,2.91,1.23,4.25,2.85,1.32,0.08,1101,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1970,"F",15,999,37.69,35.76,18.53,25.23,14.73,1.33,0.56,4.91,3.22,1.65,0.04,1233,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1975,"F",15,999,31.52,36.25,20.91,30.34,18.26,1.88,0.78,5.71,3.65,2.01,0.05,1495,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1980,"F",15,999,25.71,31.49,19.66,37.78,22.29,5.06,2.02,6.93,4.10,2.69,0.14,1790,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1985,"F",15,999,21.55,27.38,19.08,45.29,27.18,5.81,2.31,7.84,4.46,3.21,0.16,2026,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1990,"F",15,999,18.37,24.04,17.80,48.09,30.04,9.49,3.86,8.65,4.71,3.67,0.27,2194,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",1995,"F",15,999,19.78,20.42,16.00,48.30,31.36,11.50,4.71,8.85,4.68,3.85,0.32,2537,"HKG","East Asia and the Pacific"
84,"China, Hong Kong Special Administrative Region",2000,"F",15,999,21.98,16.99,13.90,48.99,33.65,12.04,4.98,8.89,4.59,3.97,0.34,2892,"HKG","East Asia and the Pacific"
