BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
119,"Luxembourg",1980,"MF",15,999,2.22,50.82,36.88,38.14,19.95,8.82,5.07,8.29,5.45,2.56,0.28,295,"LUX","Advanced Economies"
119,"Luxembourg",1985,"MF",15,999,3.28,45.86,33.62,41.05,22.20,9.81,5.80,8.55,5.44,2.81,0.31,303,"LUX","Advanced Economies"
119,"Luxembourg",1990,"MF",15,999,3.84,40.65,30.07,43.85,24.65,11.65,6.99,8.94,5.45,3.12,0.37,312,"LUX","Advanced Economies"
119,"Luxembourg",1995,"MF",15,999,4.75,36.14,27.35,45.46,25.70,13.66,8.26,9.24,5.45,3.35,0.44,330,"LUX","Advanced Economies"
119,"Luxembourg",2000,"MF",15,999,5.55,30.42,23.13,49.08,28.55,14.95,9.15,9.59,5.45,3.66,0.48,354,"LUX","Advanced Economies"
119,"Luxembourg",2005,"MF",15,999,5.81,26.29,20.12,52.99,31.49,14.91,9.14,9.84,5.47,3.89,0.48,377,"LUX","Advanced Economies"
119,"Luxembourg",2010,"MF",15,999,6.25,22.35,17.32,56.58,34.35,14.82,8.99,10.06,5.47,4.11,0.48,404,"LUX","Advanced Economies"
121,"Netherlands",1950,"MF",15,999,2.43,88.18,87.56,8.33,2.39,1.10,0.62,6.26,5.84,0.39,0.03,7150,"NLD","Advanced Economies"
121,"Netherlands",1955,"MF",15,999,2.19,86.63,82.86,10.01,2.65,1.15,0.65,6.24,5.75,0.45,0.04,7537,"NLD","Advanced Economies"
121,"Netherlands",1960,"MF",15,999,2.01,85.28,79.84,11.65,2.95,1.06,0.60,6.25,5.72,0.50,0.03,8038,"NLD","Advanced Economies"
121,"Netherlands",1965,"MF",15,999,2.56,59.33,55.33,33.90,6.91,4.16,2.30,7.33,5.72,1.47,0.13,8818,"NLD","Advanced Economies"
121,"Netherlands",1970,"MF",15,999,2.64,37.84,34.76,53.56,10.15,5.91,3.28,8.20,5.75,2.27,0.18,9481,"NLD","Advanced Economies"
121,"Netherlands",1975,"MF",15,999,2.83,31.53,28.70,57.23,21.41,8.28,4.63,8.85,5.74,2.86,0.26,10205,"NLD","Advanced Economies"
121,"Netherlands",1980,"MF",15,999,2.99,26.46,23.84,59.77,27.13,10.64,5.97,9.31,5.73,3.25,0.33,10989,"NLD","Advanced Economies"
121,"Netherlands",1985,"MF",15,999,3.64,21.98,19.50,61.03,30.77,13.20,7.63,9.66,5.70,3.55,0.42,11672,"NLD","Advanced Economies"
121,"Netherlands",1990,"MF",15,999,4.10,15.41,13.51,64.19,34.58,16.15,9.48,10.13,5.69,3.93,0.51,12227,"NLD","Advanced Economies"
121,"Netherlands",1995,"MF",15,999,3.86,13.41,11.69,63.57,36.26,19.13,11.59,10.47,5.72,4.14,0.61,12615,"NLD","Advanced Economies"
121,"Netherlands",2000,"MF",15,999,3.91,11.32,9.79,63.19,37.45,21.58,13.21,10.73,5.72,4.31,0.70,12960,"NLD","Advanced Economies"
121,"Netherlands",2005,"MF",15,999,3.57,10.80,9.34,62.76,37.33,22.57,13.77,10.81,5.72,4.36,0.73,13332,"NLD","Advanced Economies"
121,"Netherlands",2010,"MF",15,999,3.25,9.23,8.03,64.56,39.92,22.94,13.86,11.02,5.77,4.51,0.74,13722,"NLD","Advanced Economies"
133,"New Zealand",1950,"MF",15,999,1.75,49.64,30.77,43.73,37.23,4.90,2.04,9.55,7.11,2.30,0.14,1352,"NZL","Advanced Economies"
133,"New Zealand",1955,"MF",15,999,1.62,44.82,28.00,48.28,38.51,5.31,2.25,9.84,7.20,2.48,0.15,1469,"NZL","Advanced Economies"
133,"New Zealand",1960,"MF",15,999,1.65,38.96,24.67,53.64,40.39,5.78,2.48,10.17,7.30,2.71,0.17,1592,"NZL","Advanced Economies"
133,"New Zealand",1965,"MF",15,999,1.86,31.35,21.07,60.16,42.11,6.66,2.88,10.61,7.44,2.98,0.19,1771,"NZL","Advanced Economies"
133,"New Zealand",1970,"MF",15,999,1.69,24.12,16.91,59.85,41.15,14.37,6.28,11.33,7.58,3.34,0.41,1924,"NZL","Advanced Economies"
133,"New Zealand",1975,"MF",15,999,0.69,17.78,12.78,60.59,39.94,20.95,9.29,12.01,7.75,3.66,0.60,2158,"NZL","Advanced Economies"
133,"New Zealand",1980,"MF",15,999,0.98,24.96,18.38,47.41,31.61,26.66,12.49,11.83,7.66,3.39,0.78,2281,"NZL","Advanced Economies"
133,"New Zealand",1985,"MF",15,999,0.43,29.30,21.76,38.17,25.14,32.12,14.65,11.86,7.67,3.25,0.94,2456,"NZL","Advanced Economies"
133,"New Zealand",1990,"MF",15,999,0.10,32.97,24.65,30.78,20.24,36.15,16.71,11.78,7.45,3.27,1.06,2614,"NZL","Advanced Economies"
133,"New Zealand",1995,"MF",15,999,0.10,30.99,23.63,29.63,19.71,39.27,18.40,11.97,7.33,3.49,1.15,2816,"NZL","Advanced Economies"
133,"New Zealand",2000,"MF",15,999,0.10,28.63,21.91,29.04,18.75,42.23,19.90,12.16,7.22,3.70,1.24,2946,"NZL","Advanced Economies"
133,"New Zealand",2005,"MF",15,999,0.14,26.03,20.07,27.55,18.69,46.28,21.76,12.43,7.07,4.00,1.36,3167,"NZL","Advanced Economies"
133,"New Zealand",2010,"MF",15,999,0.50,23.55,18.35,25.33,17.67,50.63,23.91,12.68,6.93,4.26,1.49,3337,"NZL","Advanced Economies"
122,"Norway",1950,"MF",15,999,3.24,79.38,79.38,15.94,4.19,1.44,0.67,7.51,6.77,0.69,0.04,2467,"NOR","Advanced Economies"
122,"Norway",1955,"MF",15,999,2.70,80.65,80.65,15.09,3.98,1.57,0.72,7.52,6.81,0.67,0.05,2549,"NOR","Advanced Economies"
122,"Norway",1960,"MF",15,999,2.00,81.30,81.30,15.20,4.70,1.50,0.71,7.59,6.86,0.69,0.04,2655,"NOR","Advanced Economies"
122,"Norway",1965,"MF",15,999,1.84,74.94,74.94,18.58,5.69,4.66,1.99,8.01,6.87,1.01,0.13,2801,"NOR","Advanced Economies"
122,"Norway",1970,"MF",15,999,0.76,68.97,68.97,23.79,8.53,6.50,2.91,8.50,6.95,1.36,0.19,2928,"NOR","Advanced Economies"
122,"Norway",1975,"MF",15,999,2.11,62.27,62.27,27.25,10.97,8.36,3.34,8.73,6.85,1.65,0.23,3053,"NOR","Advanced Economies"
122,"Norway",1980,"MF",15,999,1.98,55.66,55.63,31.62,14.03,10.69,4.38,9.17,6.86,2.01,0.30,3181,"NOR","Advanced Economies"
122,"Norway",1985,"MF",15,999,0.75,43.40,43.24,41.34,19.79,14.49,5.58,9.95,6.84,2.70,0.40,3324,"NOR","Advanced Economies"
122,"Norway",1990,"MF",15,999,0.07,33.03,32.93,50.33,25.95,16.56,7.85,10.57,6.80,3.28,0.49,3437,"NOR","Advanced Economies"
122,"Norway",1995,"MF",15,999,0.23,26.22,26.05,53.05,29.58,20.50,8.81,11.01,6.71,3.71,0.59,3509,"NOR","Advanced Economies"
122,"Norway",2000,"MF",15,999,0.27,21.11,20.97,56.38,32.67,22.24,10.05,11.29,6.64,4.01,0.65,3603,"NOR","Advanced Economies"
122,"Norway",2005,"MF",15,999,0.24,0.70,0.69,73.99,43.77,25.07,11.53,12.34,6.57,5.04,0.73,3715,"NOR","Advanced Economies"
122,"Norway",2010,"MF",15,999,0.22,2.81,2.79,72.34,43.75,24.61,11.43,12.26,6.58,4.96,0.72,3859,"NOR","Advanced Economies"
124,"Portugal",1950,"MF",15,999,46.10,49.52,20.33,3.43,2.23,0.90,0.45,2.66,2.36,0.28,0.03,5927,"PRT","Advanced Economies"
124,"Portugal",1955,"MF",15,999,42.27,52.54,22.56,4.16,2.48,0.98,0.47,2.92,2.56,0.33,0.03,6142,"PRT","Advanced Economies"
124,"Portugal",1960,"MF",15,999,38.07,55.87,25.55,4.90,2.76,1.12,0.53,3.21,2.80,0.38,0.03,6276,"PRT","Advanced Economies"
124,"Portugal",1965,"MF",15,999,39.03,53.32,30.35,6.27,3.26,1.35,0.59,3.48,2.97,0.47,0.04,6387,"PRT","Advanced Economies"
124,"Portugal",1970,"MF",15,999,37.80,53.30,35.74,7.44,3.62,1.41,0.60,3.79,3.20,0.54,0.04,6184,"PRT","Advanced Economies"
124,"Portugal",1975,"MF",15,999,29.69,55.67,40.08,11.94,5.45,2.69,1.05,4.72,3.75,0.89,0.07,6554,"PRT","Advanced Economies"
124,"Portugal",1980,"MF",15,999,21.90,58.70,44.78,15.90,6.77,3.50,1.36,5.54,4.27,1.18,0.10,7231,"PRT","Advanced Economies"
124,"Portugal",1985,"MF",15,999,16.86,58.76,46.30,18.41,7.79,5.98,2.23,6.22,4.62,1.44,0.16,7657,"PRT","Advanced Economies"
124,"Portugal",1990,"MF",15,999,13.02,57.74,47.02,21.32,8.81,7.92,2.88,6.79,4.90,1.68,0.22,7948,"PRT","Advanced Economies"
124,"Portugal",1995,"MF",15,999,14.02,53.55,45.05,23.36,9.70,9.08,3.16,6.98,4.90,1.83,0.24,8253,"PRT","Advanced Economies"
124,"Portugal",2000,"MF",15,999,13.54,49.03,42.44,27.02,11.41,10.40,3.48,7.35,4.99,2.08,0.28,8567,"PRT","Advanced Economies"
124,"Portugal",2005,"MF",15,999,12.77,46.16,40.96,31.00,13.97,10.07,3.33,7.60,5.08,2.25,0.27,8826,"PRT","Advanced Economies"
124,"Portugal",2010,"MF",15,999,10.11,44.05,40.01,34.83,15.60,11.01,3.36,8.03,5.27,2.47,0.29,9043,"PRT","Advanced Economies"
125,"Spain",1950,"MF",15,999,57.43,36.62,30.58,4.53,2.07,1.40,0.76,2.76,2.37,0.34,0.04,20422,"ESP","Advanced Economies"
125,"Spain",1955,"MF",15,999,53.47,39.99,33.46,4.96,2.33,1.56,0.87,3.02,2.59,0.38,0.05,21259,"ESP","Advanced Economies"
125,"Spain",1960,"MF",15,999,50.11,41.99,35.07,6.01,2.71,1.88,1.06,3.30,2.78,0.45,0.06,22100,"ESP","Advanced Economies"
125,"Spain",1965,"MF",15,999,46.08,44.18,37.00,7.54,3.35,2.18,1.23,3.64,3.02,0.56,0.07,23293,"ESP","Advanced Economies"
125,"Spain",1970,"MF",15,999,34.05,49.80,41.37,12.37,5.38,3.78,2.14,4.74,3.70,0.92,0.12,24341,"ESP","Advanced Economies"
125,"Spain",1975,"MF",15,999,34.34,42.23,33.03,17.59,7.54,5.82,3.27,5.18,3.66,1.34,0.18,25769,"ESP","Advanced Economies"
125,"Spain",1980,"MF",15,999,28.58,37.47,27.21,25.83,11.25,8.09,4.55,6.17,3.98,1.94,0.25,27566,"ESP","Advanced Economies"
125,"Spain",1985,"MF",15,999,27.26,34.48,25.07,29.86,12.31,8.38,4.82,6.40,4.01,2.13,0.26,29593,"ESP","Advanced Economies"
125,"Spain",1990,"MF",15,999,25.85,30.96,22.42,35.78,14.99,7.43,4.29,6.64,4.05,2.36,0.23,31686,"ESP","Advanced Economies"
125,"Spain",1995,"MF",15,999,14.36,29.43,21.31,42.71,18.31,13.50,7.95,8.21,4.65,3.13,0.43,33434,"ESP","Advanced Economies"
125,"Spain",2000,"MF",15,999,6.66,28.27,20.65,46.03,20.39,19.04,11.45,9.34,5.04,3.69,0.61,34782,"ESP","Advanced Economies"
125,"Spain",2005,"MF",15,999,2.25,30.65,20.98,44.77,19.81,22.33,13.67,9.72,5.16,3.84,0.72,36886,"ESP","Advanced Economies"
125,"Spain",2010,"MF",15,999,1.46,23.31,17.50,50.92,23.59,24.32,15.01,10.40,5.31,4.30,0.79,37418,"ESP","Advanced Economies"
126,"Sweden",1950,"MF",15,999,2.59,68.49,41.67,23.86,17.03,5.05,3.07,6.73,5.04,1.53,0.16,5370,"SWE","Advanced Economies"
126,"Sweden",1955,"MF",15,999,2.40,65.69,40.05,26.45,18.30,5.45,3.31,6.93,5.09,1.67,0.18,5538,"SWE","Advanced Economies"
126,"Sweden",1960,"MF",15,999,1.92,62.89,39.37,29.36,21.88,5.83,3.36,7.25,5.18,1.89,0.18,5834,"SWE","Advanced Economies"
126,"Sweden",1965,"MF",15,999,1.44,59.18,39.14,32.90,24.33,6.48,3.70,7.62,5.31,2.11,0.20,6114,"SWE","Advanced Economies"
126,"Sweden",1970,"MF",15,999,1.11,53.15,36.56,39.27,29.10,6.46,3.72,8.08,5.43,2.44,0.20,6366,"SWE","Advanced Economies"
126,"Sweden",1975,"MF",15,999,1.71,43.96,30.87,43.44,34.12,10.86,6.32,8.83,5.50,2.98,0.34,6499,"SWE","Advanced Economies"
126,"Sweden",1980,"MF",15,999,1.64,36.23,26.08,48.74,37.74,13.39,7.81,9.42,5.60,3.40,0.42,6682,"SWE","Advanced Economies"
126,"Sweden",1985,"MF",15,999,2.13,30.67,22.25,51.43,39.25,15.63,9.32,9.77,5.61,3.66,0.50,6886,"SWE","Advanced Economies"
126,"Sweden",1990,"MF",15,999,2.50,24.83,18.18,54.54,41.61,18.13,10.81,10.20,5.65,3.97,0.58,7025,"SWE","Advanced Economies"
126,"Sweden",1995,"MF",15,999,2.04,15.96,11.96,62.40,44.90,19.60,11.92,10.78,5.76,4.39,0.63,7163,"SWE","Advanced Economies"
126,"Sweden",2000,"MF",15,999,2.06,15.50,11.69,59.80,47.39,22.64,13.85,11.07,5.76,4.57,0.73,7242,"SWE","Advanced Economies"
126,"Sweden",2005,"MF",15,999,1.67,9.19,6.99,65.28,50.36,23.87,14.46,11.50,5.83,4.90,0.77,7461,"SWE","Advanced Economies"
126,"Sweden",2010,"MF",15,999,1.53,9.30,7.16,67.26,53.51,21.92,13.11,11.48,5.84,4.94,0.70,7685,"SWE","Advanced Economies"
127,"Switzerland",1950,"MF",15,999,0.18,69.09,42.64,21.72,14.79,9.00,5.20,7.35,5.20,1.87,0.28,3589,"CHE","Advanced Economies"
127,"Switzerland",1955,"MF",15,999,0.18,67.90,42.19,22.52,15.71,9.39,5.41,7.47,5.22,1.96,0.30,3772,"CHE","Advanced Economies"
127,"Switzerland",1960,"MF",15,999,0.19,67.31,42.47,22.59,16.10,9.91,5.65,7.57,5.24,2.02,0.31,4096,"CHE","Advanced Economies"
127,"Switzerland",1965,"MF",15,999,2.68,56.07,37.41,31.73,23.38,9.51,5.36,8.13,5.28,2.55,0.30,4445,"CHE","Advanced Economies"
127,"Switzerland",1970,"MF",15,999,4.95,44.93,31.16,40.57,30.58,9.55,5.45,8.70,5.29,3.11,0.30,4716,"CHE","Advanced Economies"
127,"Switzerland",1975,"MF",15,999,4.33,35.76,25.34,49.97,38.46,9.95,5.71,9.47,5.43,3.73,0.31,4915,"CHE","Advanced Economies"
127,"Switzerland",1980,"MF",15,999,2.98,27.62,20.05,58.90,46.60,10.50,6.03,10.29,5.59,4.37,0.33,5072,"CHE","Advanced Economies"
127,"Switzerland",1985,"MF",15,999,8.40,26.47,19.39,52.58,41.80,12.52,7.38,9.81,5.28,4.13,0.40,5393,"CHE","Advanced Economies"
127,"Switzerland",1990,"MF",15,999,11.44,25.23,18.63,48.40,39.07,14.91,8.90,9.65,5.11,4.06,0.48,5679,"CHE","Advanced Economies"
127,"Switzerland",1995,"MF",15,999,13.42,24.38,18.38,45.69,37.26,16.50,10.10,9.56,5.01,4.02,0.53,5771,"CHE","Advanced Economies"
127,"Switzerland",2000,"MF",15,999,13.00,25.63,19.42,44.65,36.66,16.71,10.25,9.55,5.03,3.98,0.54,5911,"CHE","Advanced Economies"
127,"Switzerland",2005,"MF",15,999,13.05,24.18,18.41,45.83,37.80,16.94,10.35,9.66,5.04,4.07,0.55,6057,"CHE","Advanced Economies"
127,"Switzerland",2010,"MF",15,999,11.71,23.53,18.09,46.85,38.75,17.91,10.83,9.92,5.13,4.21,0.57,6204,"CHE","Advanced Economies"
128,"Turkey",1950,"MF",15,999,78.81,16.17,7.91,4.20,2.05,0.82,0.42,1.11,0.85,0.24,0.02,12884,"TUR","Advanced Economies"
128,"Turkey",1955,"MF",15,999,73.19,20.80,10.40,5.05,2.51,0.93,0.48,1.39,1.08,0.28,0.03,14559,"TUR","Advanced Economies"
128,"Turkey",1960,"MF",15,999,65.98,26.82,14.88,6.14,3.08,1.01,0.54,1.77,1.40,0.34,0.03,16272,"TUR","Advanced Economies"
128,"Turkey",1965,"MF",15,999,59.72,32.06,18.55,7.12,3.49,1.06,0.56,2.09,1.67,0.38,0.03,18276,"TUR","Advanced Economies"
128,"Turkey",1970,"MF",15,999,54.82,35.09,21.66,8.65,4.16,1.41,0.73,2.43,1.92,0.47,0.04,21165,"TUR","Advanced Economies"
128,"Turkey",1975,"MF",15,999,47.67,39.34,25.97,11.56,5.70,1.40,0.72,2.92,2.28,0.60,0.04,24152,"TUR","Advanced Economies"
128,"Turkey",1980,"MF",15,999,40.76,42.07,29.32,14.14,7.08,3.03,1.56,3.55,2.64,0.82,0.09,27597,"TUR","Advanced Economies"
128,"Turkey",1985,"MF",15,999,31.24,48.61,36.10,8.18,4.16,11.97,6.34,4.58,3.13,1.09,0.37,32081,"TUR","Advanced Economies"
128,"Turkey",1990,"MF",15,999,27.41,47.46,37.15,14.18,7.28,10.94,5.82,5.01,3.37,1.30,0.34,36835,"TUR","Advanced Economies"
128,"Turkey",1995,"MF",15,999,23.80,47.40,42.00,18.84,10.07,9.96,5.40,5.45,3.67,1.46,0.31,41989,"TUR","Advanced Economies"
128,"Turkey",2000,"MF",15,999,15.41,49.66,41.53,25.82,14.47,9.08,5.01,6.06,4.02,1.75,0.28,47311,"TUR","Advanced Economies"
128,"Turkey",2005,"MF",15,999,11.88,47.22,40.57,33.34,18.18,7.56,4.25,6.47,4.24,2.00,0.24,51830,"TUR","Advanced Economies"
128,"Turkey",2010,"MF",15,999,10.54,41.13,34.86,36.87,22.18,11.46,6.48,7.18,4.42,2.40,0.36,56541,"TUR","Advanced Economies"
66,"USA",1950,"MF",15,999,2.24,41.72,19.68,42.91,24.81,13.12,6.32,8.41,5.20,2.82,0.39,115216,"USA","Advanced Economies"
66,"USA",1955,"MF",15,999,2.17,37.60,18.02,45.76,27.44,14.46,7.12,8.78,5.28,3.06,0.43,120600,"USA","Advanced Economies"
66,"USA",1960,"MF",15,999,1.96,33.51,16.33,48.79,30.68,15.73,8.46,9.18,5.37,3.33,0.48,128761,"USA","Advanced Economies"
66,"USA",1965,"MF",15,999,1.60,22.96,12.08,57.27,37.41,18.07,8.97,10.04,5.57,3.92,0.54,138996,"USA","Advanced Economies"
66,"USA",1970,"MF",15,999,1.43,15.03,8.48,62.65,43.12,20.89,11.39,10.79,5.72,4.43,0.65,150553,"USA","Advanced Economies"
66,"USA",1975,"MF",15,999,1.24,8.90,5.31,63.18,45.41,26.68,13.31,11.48,5.82,4.86,0.80,164741,"USA","Advanced Economies"
66,"USA",1980,"MF",15,999,0.84,5.04,3.17,64.31,49.03,29.91,16.74,12.03,5.90,5.19,0.93,179012,"USA","Advanced Economies"
66,"USA",1985,"MF",15,999,1.00,7.37,4.74,54.30,40.91,37.38,19.06,12.09,5.86,5.10,1.13,190451,"USA","Advanced Economies"
66,"USA",1990,"MF",15,999,1.11,8.60,5.63,47.18,36.07,43.10,22.05,12.23,5.84,5.08,1.30,199952,"USA","Advanced Economies"
66,"USA",1995,"MF",15,999,0.55,3.09,2.07,52.16,38.26,44.20,22.51,12.63,5.94,5.36,1.33,210111,"USA","Advanced Economies"
66,"USA",2000,"MF",15,999,0.43,2.84,1.95,48.26,30.16,48.47,26.36,12.71,5.95,5.26,1.50,222901,"USA","Advanced Economies"
66,"USA",2005,"MF",15,999,0.43,2.68,1.89,47.41,35.99,49.48,24.96,12.91,5.95,5.47,1.49,236267,"USA","Advanced Economies"
66,"USA",2010,"MF",15,999,0.38,2.44,1.77,45.47,36.99,51.71,26.13,13.09,5.96,5.58,1.56,249660,"USA","Advanced Economies"
129,"United Kingdom",1950,"MF",15,999,2.79,72.83,44.80,22.86,1.78,1.52,0.89,5.90,4.99,0.86,0.05,38691,"GBR","Advanced Economies"
129,"United Kingdom",1955,"MF",15,999,2.46,69.39,42.94,26.54,2.25,1.57,0.91,6.10,5.06,1.00,0.05,38870,"GBR","Advanced Economies"
129,"United Kingdom",1960,"MF",15,999,2.15,65.97,41.26,30.44,2.59,1.48,0.86,6.30,5.13,1.12,0.05,39578,"GBR","Advanced Economies"
129,"United Kingdom",1965,"MF",15,999,1.95,60.42,39.97,33.11,2.63,4.52,2.59,6.83,5.27,1.41,0.14,41112,"GBR","Advanced Economies"
129,"United Kingdom",1970,"MF",15,999,1.96,55.65,38.31,34.70,2.57,7.69,4.41,7.29,5.36,1.68,0.24,41534,"GBR","Advanced Economies"
129,"United Kingdom",1975,"MF",15,999,1.86,51.37,36.17,37.67,2.55,9.11,5.23,7.59,5.43,1.87,0.29,42490,"GBR","Advanced Economies"
129,"United Kingdom",1980,"MF",15,999,1.85,47.46,34.33,41.65,2.52,9.04,5.17,7.76,5.50,1.98,0.28,43928,"GBR","Advanced Economies"
129,"United Kingdom",1985,"MF",15,999,1.84,43.71,31.99,44.73,2.38,9.71,5.66,7.96,5.54,2.12,0.31,45230,"GBR","Advanced Economies"
129,"United Kingdom",1990,"MF",15,999,2.04,41.12,30.24,45.77,2.19,11.06,6.57,8.14,5.55,2.23,0.35,45950,"GBR","Advanced Economies"
129,"United Kingdom",1995,"MF",15,999,2.19,38.05,28.62,46.26,1.92,13.50,8.19,8.43,5.59,2.41,0.43,46576,"GBR","Advanced Economies"
129,"United Kingdom",2000,"MF",15,999,2.30,34.90,26.44,46.33,1.65,16.48,10.02,8.75,5.61,2.61,0.53,47484,"GBR","Advanced Economies"
129,"United Kingdom",2005,"MF",15,999,2.26,31.11,23.76,47.19,1.40,19.44,11.71,9.10,5.64,2.83,0.62,48969,"GBR","Advanced Economies"
129,"United Kingdom",2010,"MF",15,999,2.23,28.19,21.78,46.91,1.14,22.68,13.57,9.44,5.67,3.04,0.73,50276,"GBR","Advanced Economies"
144,"Brunei Darussalam",1950,"MF",15,999,68.53,20.84,8.04,9.93,3.73,0.74,0.39,2.03,1.51,0.50,0.02,31,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1955,"MF",15,999,64.33,24.00,9.34,10.85,4.11,0.85,0.47,2.28,1.70,0.55,0.03,38,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1960,"MF",15,999,58.56,27.37,11.38,13.17,5.06,0.93,0.51,2.70,2.01,0.66,0.03,46,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1965,"MF",15,999,52.15,28.40,12.78,17.59,6.78,1.85,1.01,3.39,2.40,0.93,0.06,55,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1970,"MF",15,999,41.49,27.27,14.06,28.91,10.97,2.32,1.19,4.65,3.11,1.47,0.07,74,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1975,"MF",15,999,33.81,27.95,16.42,32.72,12.77,5.51,2.72,5.67,3.62,1.88,0.16,96,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1980,"MF",15,999,28.08,25.74,17.52,39.00,16.42,7.21,3.44,6.61,4.07,2.33,0.21,120,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1985,"MF",15,999,25.79,21.98,16.22,45.44,19.88,6.83,3.54,7.13,4.28,2.64,0.21,140,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1990,"MF",15,999,23.07,18.71,15.08,51.68,23.88,6.59,3.51,7.68,4.51,2.97,0.20,168,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1995,"MF",15,999,21.53,17.62,15.15,54.09,25.62,6.82,3.63,7.97,4.64,3.12,0.21,198,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2000,"MF",15,999,21.29,16.20,14.44,54.53,26.26,8.05,4.34,8.17,4.67,3.25,0.25,229,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2005,"MF",15,999,21.52,13.55,12.44,55.20,27.39,9.80,5.30,8.42,4.68,3.44,0.30,263,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2010,"MF",15,999,21.03,11.29,10.59,56.56,28.67,11.19,6.07,8.69,4.72,3.63,0.35,301,"BRN","East Asia and the Pacific"
310,"Cambodia",1950,"MF",15,999,72.64,20.04,6.87,7.23,1.93,0.05,0.02,1.60,1.24,0.35,0.00,2512,"KHM","East Asia and the Pacific"
310,"Cambodia",1955,"MF",15,999,70.85,21.50,7.58,7.56,2.04,0.05,0.03,1.70,1.33,0.37,0.00,2796,"KHM","East Asia and the Pacific"
310,"Cambodia",1960,"MF",15,999,68.28,24.26,8.96,7.35,2.09,0.07,0.03,1.80,1.44,0.36,0.00,3125,"KHM","East Asia and the Pacific"
310,"Cambodia",1965,"MF",15,999,64.27,27.79,10.92,7.79,2.35,0.10,0.05,2.03,1.64,0.39,0.00,3510,"KHM","East Asia and the Pacific"
310,"Cambodia",1970,"MF",15,999,59.38,31.95,13.47,8.46,2.72,0.16,0.07,2.32,1.88,0.43,0.00,3939,"KHM","East Asia and the Pacific"
310,"Cambodia",1975,"MF",15,999,53.78,36.62,16.78,9.33,3.21,0.21,0.10,2.67,2.17,0.48,0.01,4097,"KHM","East Asia and the Pacific"
310,"Cambodia",1980,"MF",15,999,47.70,41.48,20.58,10.51,3.87,0.25,0.13,3.07,2.51,0.55,0.01,3952,"KHM","East Asia and the Pacific"
310,"Cambodia",1985,"MF",15,999,44.14,44.78,22.85,10.75,4.62,0.27,0.13,3.29,2.69,0.59,0.01,4570,"KHM","East Asia and the Pacific"
310,"Cambodia",1990,"MF",15,999,40.37,48.62,26.16,10.60,4.78,0.34,0.17,3.50,2.90,0.59,0.01,5408,"KHM","East Asia and the Pacific"
310,"Cambodia",1995,"MF",15,999,36.77,52.23,29.03,10.51,4.99,0.42,0.23,3.71,3.09,0.60,0.01,6091,"KHM","East Asia and the Pacific"
310,"Cambodia",2000,"MF",15,999,32.77,56.21,33.08,10.59,4.84,0.43,0.22,3.95,3.34,0.60,0.01,7553,"KHM","East Asia and the Pacific"
310,"Cambodia",2005,"MF",15,999,29.18,58.44,36.26,11.70,5.61,0.68,0.33,4.29,3.58,0.68,0.02,8852,"KHM","East Asia and the Pacific"
310,"Cambodia",2010,"MF",15,999,24.89,59.60,38.05,12.50,6.21,3.01,1.52,4.82,3.86,0.87,0.09,10114,"KHM","East Asia and the Pacific"
83,"China",1950,"MF",15,999,69.86,21.79,6.79,8.01,1.47,0.34,0.17,1.57,1.36,0.20,0.01,368715,"CHN","East Asia and the Pacific"
83,"China",1955,"MF",15,999,64.76,25.31,8.17,9.44,1.82,0.49,0.25,1.86,1.60,0.24,0.01,383044,"CHN","East Asia and the Pacific"
83,"China",1960,"MF",15,999,58.47,28.55,12.04,12.30,2.48,0.68,0.36,2.34,2.00,0.32,0.02,401694,"CHN","East Asia and the Pacific"
83,"China",1965,"MF",15,999,50.91,32.74,12.58,15.51,3.45,0.84,0.45,2.78,2.34,0.41,0.03,436196,"CHN","East Asia and the Pacific"
83,"China",1970,"MF",15,999,41.95,36.93,16.66,20.28,4.58,0.84,0.43,3.43,2.88,0.53,0.03,500636,"CHN","East Asia and the Pacific"
83,"China",1975,"MF",15,999,35.42,38.46,18.69,25.24,5.87,0.88,0.44,3.97,3.28,0.66,0.03,561430,"CHN","East Asia and the Pacific"
83,"China",1980,"MF",15,999,27.10,38.35,20.07,33.64,9.34,0.91,0.45,4.75,3.83,0.90,0.03,644245,"CHN","East Asia and the Pacific"
83,"China",1985,"MF",15,999,23.65,36.95,20.51,37.96,14.55,1.50,0.78,5.25,4.09,1.11,0.05,745898,"CHN","East Asia and the Pacific"
83,"China",1990,"MF",15,999,22.23,34.55,19.89,41.30,21.78,1.93,1.02,5.62,4.23,1.34,0.06,835430,"CHN","East Asia and the Pacific"
